EVTDESC_weydon_10;You have decided to tap into the vast database of knowledge that is held within the iPad Air.\n\nThough your efforts may be futile, the rewards are too great to ignore... which field of study would be best?;;;;;;;;;;;;x
EVTOPTA_weydon_10;Martial, I seek strength.;;;;;;;;;;;;x
EVTOPTB_weydon_10;Diplomacy, people will adore me.;;;;;;;;;;;;x
EVTOPTC_weydon_10;Stewardship, I want more money.;;;;;;;;;;;;x
EVTOPTD_weydon_10;Intrigue, there are people I'd see dead.;;;;;;;;;;;;x
EVTDESC_weydon_11_good;Ah ha! It seems your studies using the iPad have bourne fruit!\n\nYour knowledge of the chosen subject has increased and you are motivated by your discoveries here today.;;;;;;;;;;;;x
EVTDESC_weydon_11_bad;Oh no! It seems your studies using the iPad have ended in disaster...\n\nYour knowledge of the chosen subject has not improved and you are shook by your failure to understand the archives found on the device.;;;;;;;;;;;;x
EVTOPTA_weydon_11;I must use this 'Google' more often...;;;;;;;;;;;;x
EVTOPTB_weydon_11;All I could find were memes!;;;;;;;;;;;;x
EVTDESC_weydon_14_good;Dear [Root.GetTitledFirstName],\nAfter some deliberation, myself and the other members of the Pupalitarian Church have decided to grant your request and will have the drones ready for use immediately. I hope you will use them to benefit all of us in the fight against Winter!\n\nSigned,\n[From.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESC_weydon_14_bad;Dear [Root.GetTitledFirstName],\nAfter some deliberation, myself and the other members of the Pupalitarian Church have decided to decline your request and the drones will remain here for the time being. I hope you will understand, but we can't just throw away one of our greatest assets.\n\I hope you understand,\n[From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTA_weydon_14;Oh boi imma get me some drones.;;;;;;;;;;;;x
EVTOPTB_weydon_14;Why you gotta be so cruel!;;;;;;;;;;;;x

weydon_jumper;Weydon Jumper;;;;;;;;;;;;x
weydon_jumper_desc;One of the jumpers worn by the students of Weydon School. Wearing it is a mandatory part of both the Pupalitarian and Weydonian religions.;;;;;;;;;;;;x
prefect_jumper;Prefect Jumper;;;;;;;;;;;;x
prefect_jumper_desc;One of the jumpers worn by the Student Leaders of Weydon School. As it is typically a Weydonian thing to wear, as a symbol of Mr. Winter's power, the Pupalitarians tend to dislike those who wear them.;;;;;;;;;;;;x
castle_tie;Castle Tie;;;;;;;;;;;;x
castle_tie_desc;The purple and black ties worn by those of House Castle at Weydon School.;;;;;;;;;;;;x
river_tie;River Tie;;;;;;;;;;;;x
river_tie_desc;The green and white ties worn by those of House River at Weydon School.;;;;;;;;;;;;x
ipad;iPad Air;;;;;;;;;;;;x
ipad_desc;One of the iPads used by the students at Weydon School, these devices are known to store vast amounts of information that may be accessed with relative ease... if you know how.;;;;;;;;;;;;x

weydonian_opinion;Weydonian Opinion;;;;;;;;;;;;x
pupalitarian_opinion;Pupalitarian Opinion;;;;;;;;;;;;x

tooltip_cleanse_weydon;chance [Root.GetFirstName] is cured.;;;;;;;;;;;;x
tooltip_cleanse_weydon_fail;chance [Root.GetFirstName] dies in the attempt.;;;;;;;;;;;;x
tooltip_assimilate_child;[Root.GetFirstName] might become a mindless drone in service to Lord Winter.;;;;;;;;;;;;x
EVTDESC_weydon_03;You are surely blessed! The great [FromFrom.GetTitledFirstName] has requested that you join the Weydon hivemind.\nThis will benefit only Lord Winter and remove any illusion of independence you once had;;;;;;;;;;;;x
EVTOPTA_weydon_03;I am just another body for the Weydon army.;;;;;;;;;;;;x
EVTOPTB_weydon_03;You won't brainwash me without a fight!;;;;;;;;;;;;x

pupalitarian_cleanse;Cleanse Drone;;;;;;;;;;;;x
pupalitarian_cleanse_desc;Use your power as a ruler of the Pupalitarian faith, and remove the brainwashing curse from [Root.GetBestName], for no longer will they serve evil!;;;;;;;;;;;;x
weydonian_assimilate;Assimilate;;;;;;;;;;;;x
weydonian_assimilate;Use your power as a ruler of the Weydonian faith, and remove the annoying independent mind of [Root.GetBestName], they shall serve the Weydon hivemind!;;;;;;;;;;;;x

assimilated;Assimilated;;;;;;;;;;;;x
assimilated_desc;This character is an assimilated drone, serving under the command of Lord Winter and the Weydonian church.;;;;;;;;;;;;x
weydon_hivemind;Hivemind;;;;;;;;;;;;x
weydon_hivemind_desc;The Hiveminds of the Weydonian church are those with the ability to assimilate others into the fold, they thus hold sway over a blindly loyal force of former Weydon Students.;;;;;;;;;;;;x

weydon_group;Surreyan;;;;;;;;;;;;x

CHILDRENS_SOULS;Childrens' Souls;;;;;;;;;;;;x
LUNCH_PASSES;Lunch Passes;;;;;;;;;;;;x
GOD_WINTER;Mr. Winter;;;;;;;;;;;;x
GOD_VENTON;Mr. Venton;;;;;;;;;;;;x
GOD_SHAMAN;Mr. Sharman;;;;;;;;;;;;x
COAD;The Coads;;;;;;;;;;;;x
GOD_MCGUINESS;Mr. McGuiness;;;;;;;;;;;;x
FREEBOROUGH;Mr. Freeborough;;;;;;;;;;;;x
WISH;Mr. Wish;;;;;;;;;;;;x
DUNCALFE;Mr. Duncalfe;;;;;;;;;;;;x
weydonian_key;The queues at Weydon school are ludicrously long!!;;;;;;;;;;;;x

#Emperor
emperor_weydonian;Chief Executive;;;;;;;;;;;;;x
emperor_female_weydonian;Chief Executive;;;;;;;;;;;;;x
empire_of_weydonian;Academy of;;;;;;;;;;;;;x

#King
king_weydonian;Headteacher;;;;;;;;;;;;x
king_female_weydonian;Headteacher;;;;;;;;;;;;x
kingdom_of_weydonian;School of;;;;;;;;;;;;x

#Duke
duke_weydonian;PAL;;;;;;;;;;;;;x
duke_female_weydonian;PAL;;;;;;;;;;;;;x
duchy_of_weydonian;Yeargroup of;;;;;;;;;;;;;x

city_duchy_of_weydonian;Big Office of;;;;;;;;;;;;;x
city_duke_weydonian;Head Technician;;;;;;;;;;;;;x
city_duke_female_weydonian;Head Technician;;;;;;;;;;;;;x

#Count
temple_county_weydonian;Librarian;;;;;;;;;;;;x
temple_county_female_weydonian;Librarian;;;;;;;;;;;;x
temple_county_of_weydonian;LRC of;;;;;;;;;;;;x

city_county_of_weydonian;Office of;;;;;;;;;;;;;x
city_count_weydonian;Technician;;;;;;;;;;;;;x
city_count_female_weydonian;Technician;;;;;;;;;;;;;x

count_weydonian;Teacher;;;;;;;;;;;;;x
count_female_weydonian;Teacher;;;;;;;;;;;;;x
county_of_weydonian;Classroom of;;;;;;;;;;;;;x

#Baron
temple_baron_weydonian;Student Leader;;;;;;;;;;;;x
temple_baron_female_weydonian;Student Leader;;;;;;;;;;;;x
temple_barony_of_weydonian;Duty of;;;;;;;;;;;;x

city_baron_weydonian;Technician;;;;;;;;;;;;x
city_baron_female_weydonian;Technician;;;;;;;;;;;;x
city_barony_of_weydonian;Small Office of;;;;;;;;;;;;x

baron_weydonian;Student;;;;;;;;;;;;;x
baron_female_weydonian;Student;;;;;;;;;;;;;x
barony_of_weydonian;Desk of;;;;;;;;;;;;;x
